ID,Plasma1,Plasma2,Plasma3,Plasma4,Plasma5
1001,1.429631327838874,0.9296103168046098,0.009720291459009017,-0.2900918978525929,0.6062345811111276
1004,2.2215806459320584,1.9506597137433141,1.4242094592433285,-0.3500620974380677,0.5258051919826202
1005,1.0032385701318536,1.2045871276861033,0.39956807668686745,-1.9304601506170178,0.18973238568507195
1008,1.8274617020748205,2.1445651964828087,0.6565583019730044,0.012461657120148028,1.552421417419785
1011,0.8301305247734098,1.2151151654085783,0.36227627517894206,-0.612271437222636,-0.42476720412287844
1026,0.6517989298620844,1.0577909573028705,0.17597257143792241,0.08302563981823871,1.241035831480015
1035,0.10528294565351319,1.2439908660558898,0.08849550377076659,-1.9304601506170178,0.42756502329169555
1037,1.395416754865142,0.8219438173092443,4.482569269144188,-1.9304601506170178,1.3861522176450307
1040,0.9885997275531795,1.2779211640705967,0.9428234445473916,-1.9304601506170178,0.7007778340113285
1042,2.518084803752942,1.6403336166558413,1.5343836587582727,0.28091516849807147,1.101013086783316
1056,0.8034561596838983,0.7783356785508336,0.9485929781295992,-0.9792029722319165,0.5090446755419088
1057,0.592499586293432,1.4178017196923254,0.5736440118767228,-1.9304601506170178,0.22662652634313032
1060,0.376738619693241,1.0212300970212362,0.3413559818705168,0.27023495193390057,0.44937608674830243
1063,0.898248269411006,1.138683014183385,0.9370043864662009,-0.2456007105600202,0.8562866879494107
1065,-2.122286578275714,0.08551283197389073,0.0002452572910188107,-0.36540980117840094,1.077799120822375
1066,1.581188451011177,1.2876956863369122,0.04765244159411015,1.460577496869496,0.12605610461912087
1067,0.5091157118032694,0.9038675039482399,-0.2567126094745177,-1.0542251198244703,-0.12411402591594362
1068,0.6357665303426336,0.7621420940615405,0.8294378237278293,-1.0542251198244703,-0.9248558516376213
1072,0.566616701504652,0.4777968493167771,0.7338274258648791,1.9292857332486653,-0.9661719860120169
1074,1.0892483653621876,1.1471047973685728,0.39620243702520574,-1.0542251198244703,-0.30028956924455646
1078,-4.375544417746627,-1.2073626492346214,-1.9972351096538732,-1.0542251198244703,-2.7719321801891392
1079,0.6269175626370476,0.4598446657975211,-0.2343084107317249,-0.21432475423907352,-1.1311661600305398
1081,-2.1442709594981375,0.1357588564264695,0.0002452572910188107,-0.211901352440342,1.0947967483730399
1083,-2.169295144941482,0.054489898870221404,0.25854770451721437,-0.26877198576607125,1.0112932705272049
1084,-1.042009917062018,0.3878701119433979,0.0002452572910188107,1.5188496877819273,1.579581122207595
1087,-0.750306433451386,0.7197677866690315,0.0002452572910188107,1.8541900052192648,1.959543458593771
1088,-0.9761590320993223,0.5747269830751692,0.0002452572910188107,1.5786728988157088,1.748391273808195
1089,-0.29356808533852025,1.0117832676269403,-2.75542659216438,2.4116523967749384,2.411316370202506
1093,-1.0985405884883737,0.461767390117041,0.595946864621234,1.3495874657363607,1.5530474136286725
1096,-0.4080918929030747,0.9639442311944678,1.1676043349863503,2.1648701038146028,2.27124186221784
1097,-0.814948176614394,0.6896160761854223,0.7055650880529363,1.607978008731575,1.8390849790568324
1098,-0.5207068851633024,0.8612002885456314,0.49234712063413316,1.8602683857344462,2.138282321279605
2001,-0.23459244872418966,-0.744121952440503,1.0744381167427264,0.8120488189376269,-0.5336719277368205
2005,-0.4343326966769671,-0.8147533173551723,-0.07811978439054827,-0.011940647670478885,-0.4327348753308109
2008,-0.2610056196940423,-1.9571329195988285,-0.6501695624757448,-0.2159038391202447,-0.8500105875109648
2009,-0.2820622743088451,-1.6070806365387325,0.16438088355323052,-0.2159038391202447,-0.9046944223085869
2011,0.13004195294242427,0.3314649263017954,-0.14103615752005483,2.031166623436768,-0.01690044593413283
2013,0.5201073901269353,0.04012833227884412,-0.8182006722772729,0.22788980574318066,-0.5634439094312758
2016,1.284292743654882,0.27441080103101534,-0.4089208011788412,0.9451247349561307,-0.023625959364631383
2018,0.7908804020675648,1.9836601701331351,1.0809440338083833,0.40171094201104035,0.4619417231215259
2019,0.7363123719584801,0.9388267976858589,1.2790333887275727,-0.001350049464623,0.31654784791482626
2020,-0.9101607976968873,-0.8791590795343767,0.5152657127620321,-0.2159038391202447,-0.9375214366549078
2025,-1.211453215083134,-1.4278578558901187,-0.24759479590997963,-0.2159038391202447,-1.4109975914722261
2028,1.1735975121031668,0.7954884969092237,-0.8081572870410597,-0.16774938978763282,-0.44379695441255457
2034,1.1549057414594435,1.3823335304238742,-0.2241876356037044,-0.2159038391202447,0.03922719727398349
2035,-0.6339531731820521,-0.6999535500930543,-1.7729436893473856,-0.2159038391202447,-1.1585807849286403
2051,-1.1554139059252457,-1.7502316225456607,-1.7572140717571183,-0.2159038391202447,-1.3015168145821154
2053,-0.2576433552767122,-0.6407484234734129,-0.9061712303913868,1.3120857926161005,-0.09806282151633347
2054,1.4315606088898944,0.6764917467336787,-0.2287396073616638,-0.15643199695193494,-0.0047248069468292485
2056,0.5016713399646872,0.6923973661032674,-1.0052296832587302,-0.2159038391202447,-0.42957124658821644
2057,-0.5457547734124496,-0.932177260201625,-1.7729436893473856,-0.2159038391202447,-1.2709966267278574
2068,0.10603008765699859,0.649413201245838,0.1432290758364266,0.3897312631318139,0.1354841958691807
2082,-0.5372585880933928,-1.2603011447813595,-1.7729436893473856,-0.2159038391202447,-1.467343126872354
2083,1.0564015469244699,0.8085972216260076,0.5988402369349644,-0.2159038391202447,-0.25127619220039366
2084,-0.3465010103676532,-1.6665216637927018,-1.7729436893473856,-0.2159038391202447,-1.136835087022675
2092,-0.7253176541374505,-1.0352544731618418,-0.4722151548057008,-0.2159038391202447,-0.9903125280164579
2095,-0.17988432973428456,-1.9571329195988285,-0.9790753732962074,-0.2159038391202447,-1.467343126872354
2096,0.23321277213841718,-0.06112807209313289,-1.1486001893661648,2.4172244704941703,-0.19075849902542102
2098,0.556113715025549,0.5493386336371174,-0.8607600014072846,-0.2159038391202447,-0.6291940208542872
2099,-0.9148354850578606,-1.9571329195988285,-1.7729436893473856,-0.2159038391202447,-1.467343126872354
3001,-0.17003266974669606,0.08358867009805333,0.612653380471147,-0.09302902381851369,1.1792209452396503
3016,0.4269001916509617,0.27938334263615583,0.30716081617967117,-0.8375150377517072,-0.19574848991795238
3021,0.18382407870156056,-0.2638045114605866,0.3716251214863163,-0.8375150377517072,-0.28577311476296396
3025,0.32896741919599315,-0.3478612898009357,0.5452914025105086,-0.8375150377517072,0.2401655892543621
3026,0.08646341947765601,-0.20022634015336344,0.11454928464753228,-0.8375150377517072,-0.15470171893716575
3028,0.23090733696016427,0.25230751709788896,0.36594988874639883,1.2710853343194126,1.109558025065197
3034,0.5134284465357328,0.34186062173949217,-0.20785923288073796,-0.8375150377517072,0.7992084774630462
3039,0.5051474200719535,-0.02536967418855114,0.4740856500089419,-0.8375150377517072,0.11188633477241562
3040,-0.33518920586673906,-0.6343118288707209,0.228478175406598,-0.8375150377517072,-0.8101991901266442
3041,-0.17126827580356005,-0.4014722899727983,0.4094386377513721,-0.8375150377517072,-0.48250919458914165
3042,-0.4473935260077596,-0.24441345382904708,0.6629799260097001,0.350780409221632,-0.7121719199081007
3045,0.06960978336781438,-0.10643060724780948,0.9218161611805552,-0.45384519578513877,0.2748671649671685
3052,0.3835041491282874,-0.6781948522662438,0.3312915955808964,-0.8375150377517072,0.026850113693067324
4009,-0.12437823075257316,-0.9598000512802296,0.590122807287782,-0.22953475435792164,0.08156836765891269
4010,-0.6323926948922318,-1.4818774194736537,-1.265892667035415,-0.4264867263476978,-0.7278772356744477
4015,-0.7448305896692167,-0.2953122234372654,0.32512281055957326,1.1642276157092648,0.6928907978223688
4020,-0.12422219624824447,-0.695020540717755,0.36213983236797037,1.2848311765942113,0.297547391830752
4031,-0.8616522430324888,-1.3585218995426132,-1.6172298753831638,0.10083607022636515,-0.6724072039439107
4034,-0.16419121118026933,-1.3771813458727253,-1.6172298753831638,-0.4264867263476978,-0.9221799851577215
4044,0.3369568378604889,-0.2495824238630608,-0.4868555003314378,1.333235272021349,0.7452050731982666
4045,-0.8026147312322387,-1.3263340820299812,-1.3094435355652692,-0.4264867263476978,-0.9099493545381965
4047,-1.1175599650881336,-0.9352902597337496,-1.6172298753831638,-0.056997248737712176,-0.7355622844052299
5001,0.07410079832590676,0.857501174471789,1.946686897645558,2.8286095794390347,2.4861598210781946
5004,-0.18478474945075093,-0.5297243042173493,0.37951806711318603,-0.5005914137223022,-0.18705707698729276
5009,-1.0779220021535851,-1.7210649198840684,0.038696435627062375,-0.5005914137223022,-0.9146232233998485
5011,-0.28139046638503545,-1.1651440397713233,0.7595932732123178,-0.5005914137223022,-0.7421870976219562
5013,-0.4600236280372329,-1.331210919879746,-0.3137854867994117,-0.05282415503426094,-0.9671954057801588
5014,1.5972680500135885,0.8946946766270445,0.303153418673579,0.20490261982143373,0.35626998753112826
5016,0.2434951356420275,-0.5513458010105547,-0.3537752822010468,-0.5005914137223022,-0.7890453246025215
5020,0.015241273833597632,-0.2093046351732703,0.5329949357546734,-0.5005914137223022,-0.006411016831302538
5021,0.4989735733100094,-0.5312721296546985,0.7000337440893901,0.09932848185778653,0.23086137462789383
5022,-0.5837623948873202,-0.9197573229642033,-0.3537752822010468,-0.5005914137223022,-0.7617130155767102
5025,-0.9959380643690452,-0.3441792761097732,-0.17452755866154165,-0.5005914137223022,-0.6419319904420145
5028,-1.432939334300178,-0.5564214165546145,-0.5399649910558646,-0.5005914137223022,-1.032074128242783
5032,-0.17336649090006026,-0.8311168378650405,-0.19037171239593312,-0.5005914137223022,-0.8113868315290129
5040,0.4108121197877997,0.21025215955356247,0.6456886033822995,-0.14996823948126278,-0.08070732040046752
